network_path,random_seed,suitability_thresh,exposure_delay,kernel,kernel_parameters,alpha_S,alpha_L,alpha_LD,start_month,number_of_time_steps,number_of_simulations,seeding,interventions,interventions_type,time_step,accumulated_probabilities,infections_mean,infections_std,infections_min,infections_25_per,infections_50_per,infections_75_per,infections_max,filename,network,node_count,input_code
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I18-B16.csv,none,24,355.21,355.21,38.12030265813055,298.0,323.75,348.0,377.25,465.0,../work/sim_summaries/ID1_S100_I12-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I18-B1.csv,none,24,394.33,394.33,59.44457651264476,302.0,344.0,383.5,440.0,569.0,../work/sim_summaries/ID1_S100_I12-B1_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I18-B4.csv,none,24,370.55,370.55,47.76994004305607,298.0,332.0,361.5,404.25,516.0,../work/sim_summaries/ID1_S100_I12-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I18-B7.csv,none,24,358.56999999999994,358.57,40.21062099003248,298.0,325.5,350.0,381.0,480.0,../work/sim_summaries/ID1_S100_I12-B7_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I1-B10.csv,none,24,257.1000000000001,257.1,4.048942997121519,245.0,255.0,257.0,259.25,276.0,../work/sim_summaries/ID1_S100_I18-B10_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I1-B16.csv,none,24,257.1000000000001,257.1,4.048942997121519,245.0,255.0,257.0,259.25,276.0,../work/sim_summaries/ID1_S100_I18-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I1-B1.csv,none,24,259.30000000000007,259.3,7.901540573479543,245.0,256.0,259.0,260.25,321.0,../work/sim_summaries/ID1_S100_I18-B1_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I1-B4.csv,none,24,259.30000000000007,259.3,7.901540573479543,245.0,256.0,259.0,260.25,321.0,../work/sim_summaries/ID1_S100_I18-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I1-B7.csv,none,24,258.12,258.12,4.058362111776503,245.0,256.0,258.5,260.0,277.0,../work/sim_summaries/ID1_S100_I18-B7_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I3-B10.csv,none,24,259.12999999999994,259.13,3.689063826933864,249.0,257.0,260.0,261.0,276.0,../work/sim_summaries/ID1_S100_I3-B10_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I3-B16.csv,none,24,259.12999999999994,259.13,3.689063826933864,249.0,257.0,260.0,261.0,276.0,../work/sim_summaries/ID1_S100_I3-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I3-B1.csv,none,24,260.75,260.75,7.995421669728725,250.0,257.75,260.0,262.0,324.0,../work/sim_summaries/ID1_S100_I3-B1_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I3-B4.csv,none,24,260.75,260.75,7.995421669728725,250.0,257.75,260.0,262.0,324.0,../work/sim_summaries/ID1_S100_I3-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I3-B7.csv,none,24,259.12999999999994,259.13,3.689063826933864,249.0,257.0,260.0,261.0,276.0,../work/sim_summaries/ID1_S100_I3-B7_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I6-B10.csv,none,24,264.38000000000005,264.38,5.252762620899135,254.0,262.0,264.0,266.0,298.0,../work/sim_summaries/ID1_S100_I6-B10_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I6-B16.csv,none,24,264.38000000000005,264.38,5.252762620899135,254.0,262.0,264.0,266.0,298.0,../work/sim_summaries/ID1_S100_I6-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I6-B1.csv,none,24,278.67,278.67,16.543823040883893,265.0,272.0,275.0,278.0,400.0,../work/sim_summaries/ID1_S100_I6-B1_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I6-B4.csv,none,24,267.01000000000005,267.01,10.958595169126747,254.0,262.0,264.5,268.0,330.0,../work/sim_summaries/ID1_S100_I6-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID1_S100_0/I6-B7.csv,none,24,264.5400000000001,264.54,5.19016163310718,254.0,262.0,264.0,266.0,298.0,../work/sim_summaries/ID1_S100_I6-B7_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I12-B10.csv,none,24,266.8000000000001,266.8,8.568205262138706,250.0,261.0,267.0,271.0,302.0,../work/sim_summaries/ID2_S100_I1-B10_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I12-B16.csv,none,24,266.11000000000007,266.11,8.123907852005633,250.0,260.75,266.0,270.0,302.0,../work/sim_summaries/ID2_S100_I1-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I12-B1.csv,none,24,289.40000000000003,289.4,37.08221823314928,250.0,265.0,273.0,304.25,461.0,../work/sim_summaries/ID2_S100_I1-B1_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I12-B4.csv,none,24,274.3,274.3,17.47350086053829,250.0,262.0,268.0,283.0,340.0,../work/sim_summaries/ID2_S100_I1-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I12-B7.csv,none,24,268.9600000000001,268.96,10.34741952899808,250.0,262.0,267.0,274.5,306.0,../work/sim_summaries/ID2_S100_I1-B7_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I18-B10.csv,none,24,309.11000000000007,309.11,28.641601092315238,270.0,290.0,301.5,320.0,442.0,../work/sim_summaries/ID2_S100_I12-B10_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I18-B16.csv,none,24,308.9000000000001,308.9,28.59805036796189,270.0,290.0,301.5,320.0,442.0,../work/sim_summaries/ID2_S100_I12-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I18-B1.csv,none,24,330.0600000000001,330.06,42.7626335517684,277.0,302.0,318.0,350.25,521.0,../work/sim_summaries/ID2_S100_I12-B1_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I18-B4.csv,none,24,316.34000000000015,316.34,36.43209263461782,270.0,292.75,304.0,331.25,483.0,../work/sim_summaries/ID2_S100_I12-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I18-B7.csv,none,24,310.5000000000001,310.5,29.58722765660954,270.0,291.75,302.5,321.0,453.0,../work/sim_summaries/ID2_S100_I12-B7_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I1-B10.csv,none,24,241.8400000000001,241.84,5.914747874951427,229.0,238.0,242.0,247.0,254.0,../work/sim_summaries/ID2_S100_I18-B10_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I1-B16.csv,none,24,241.8400000000001,241.84,5.914747874951427,229.0,238.0,242.0,247.0,254.0,../work/sim_summaries/ID2_S100_I18-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I1-B1.csv,none,24,244.26999999999995,244.27,8.768463924540011,230.0,239.75,244.5,249.0,305.0,../work/sim_summaries/ID2_S100_I18-B1_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I1-B4.csv,none,24,244.26999999999995,244.27,8.768463924540011,230.0,239.75,244.5,249.0,305.0,../work/sim_summaries/ID2_S100_I18-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I1-B7.csv,none,24,243.32999999999996,243.33,5.850071224637639,230.0,239.75,244.0,248.0,256.0,../work/sim_summaries/ID2_S100_I18-B7_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I3-B10.csv,none,24,244.41000000000008,244.41,5.297407408584434,230.0,241.75,245.0,248.0,257.0,../work/sim_summaries/ID2_S100_I3-B10_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I3-B16.csv,none,24,244.41000000000008,244.41,5.297407408584434,230.0,241.75,245.0,248.0,257.0,../work/sim_summaries/ID2_S100_I3-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I3-B1.csv,none,24,246.15,246.15,8.410401208316314,231.0,242.0,246.0,250.0,307.0,../work/sim_summaries/ID2_S100_I3-B1_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I3-B4.csv,none,24,246.15,246.15,8.410401208316314,231.0,242.0,246.0,250.0,307.0,../work/sim_summaries/ID2_S100_I3-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I3-B7.csv,none,24,244.41000000000008,244.41,5.297407408584434,230.0,241.75,245.0,248.0,257.0,../work/sim_summaries/ID2_S100_I3-B7_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I6-B10.csv,none,24,249.38,249.38,5.766114879889301,236.0,247.0,249.0,253.0,278.0,../work/sim_summaries/ID2_S100_I6-B10_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I6-B16.csv,none,24,249.38,249.38,5.766114879889301,236.0,247.0,249.0,253.0,278.0,../work/sim_summaries/ID2_S100_I6-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I6-B1.csv,none,24,251.61,251.61,10.20090607977962,236.0,247.0,250.0,255.0,314.0,../work/sim_summaries/ID2_S100_I6-B1_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I6-B4.csv,none,24,251.61,251.61,10.20090607977962,236.0,247.0,250.0,255.0,314.0,../work/sim_summaries/ID2_S100_I6-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,50,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID2_S100_0/I6-B7.csv,none,24,249.79,249.79,5.701842693464114,236.0,247.0,250.0,253.0,279.0,../work/sim_summaries/ID2_S100_I6-B7_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I12-B10.csv,none,24,305.65,305.65,14.999242405110756,280.0,293.0,302.5,316.0,343.0,../work/sim_summaries/ID3_S100_I1-B10_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I12-B16.csv,none,24,304.09,304.09,14.40475160101238,280.0,291.75,302.0,314.0,343.0,../work/sim_summaries/ID3_S100_I1-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I12-B1.csv,none,24,472.95,472.95,92.39051669818488,330.0,399.75,460.0,530.25,839.0,../work/sim_summaries/ID3_S100_I1-B1_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I12-B4.csv,none,24,336.27000000000004,336.27,35.24914355288822,286.0,310.0,328.5,359.25,498.0,../work/sim_summaries/ID3_S100_I1-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I12-B7.csv,none,24,309.61999999999995,309.62,18.73137054313545,280.0,293.75,307.5,319.5,371.0,../work/sim_summaries/ID3_S100_I1-B7_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I18-B10.csv,none,24,490.49,490.49,95.30625754520386,346.0,419.0,475.5,549.0,842.0,../work/sim_summaries/ID3_S100_I12-B10_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I18-B16.csv,none,24,488.99,488.99,94.64153475620576,346.0,416.75,473.0,546.75,838.0,../work/sim_summaries/ID3_S100_I12-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I18-B1.csv,none,24,592.8900000000001,592.89,107.88891546775358,405.0,510.25,582.0,665.25,911.0,../work/sim_summaries/ID3_S100_I12-B1_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I18-B4.csv,none,24,520.8,520.8,102.39120858725909,357.0,446.25,506.0,597.25,862.0,../work/sim_summaries/ID3_S100_I12-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I18-B7.csv,none,24,497.25999999999993,497.26,99.22432701060296,346.0,420.0,482.0,560.5,851.0,../work/sim_summaries/ID3_S100_I12-B7_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I1-B10.csv,none,24,258.25,258.25,4.023604595309278,245.0,256.75,258.5,260.0,277.0,../work/sim_summaries/ID3_S100_I18-B10_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I1-B16.csv,none,24,257.23,257.23,4.014758128241703,245.0,255.0,257.0,260.0,276.0,../work/sim_summaries/ID3_S100_I18-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I1-B1.csv,none,24,262.11,262.11,11.54866295991082,245.0,257.0,259.5,262.0,321.0,../work/sim_summaries/ID3_S100_I18-B1_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I1-B4.csv,none,24,262.1,262.1,11.525553515488264,245.0,257.0,259.5,262.0,321.0,../work/sim_summaries/ID3_S100_I18-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I1-B7.csv,none,24,258.25,258.25,4.023604595309278,245.0,256.75,258.5,260.0,277.0,../work/sim_summaries/ID3_S100_I18-B7_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I3-B10.csv,none,24,259.25999999999993,259.26,3.683487587610526,249.0,257.0,260.0,261.25,276.0,../work/sim_summaries/ID3_S100_I3-B10_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I3-B16.csv,none,24,259.25999999999993,259.26,3.683487587610526,249.0,257.0,260.0,261.25,276.0,../work/sim_summaries/ID3_S100_I3-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I3-B1.csv,none,24,283.89000000000004,283.89,35.32615564602626,263.0,271.75,274.0,283.0,576.0,../work/sim_summaries/ID3_S100_I3-B1_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I3-B4.csv,none,24,261.82,261.82,7.958706559549115,250.0,258.0,260.0,263.0,302.0,../work/sim_summaries/ID3_S100_I3-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I3-B7.csv,none,24,259.25999999999993,259.26,3.683487587610526,249.0,257.0,260.0,261.25,276.0,../work/sim_summaries/ID3_S100_I3-B7_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I6-B10.csv,none,24,268.90000000000003,268.9,31.14693103872857,254.0,262.75,265.0,267.25,570.0,../work/sim_summaries/ID3_S100_I6-B10_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I6-B16.csv,none,24,268.74,268.74,31.161560106689592,254.0,262.0,265.0,267.0,570.0,../work/sim_summaries/ID3_S100_I6-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I6-B4.csv,none,24,272.11000000000007,272.11,37.75436157825766,254.0,262.75,265.0,269.25,606.0,../work/sim_summaries/ID3_S100_I6-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,500,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID3_S100_0/I6-B7.csv,none,24,268.86,268.86,30.756462735496758,254.0,262.75,265.0,267.25,566.0,../work/sim_summaries/ID3_S100_I6-B7_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I12-B10.csv,none,24,278.59000000000003,278.59,14.063416973470458,250.0,267.75,276.5,287.5,319.0,../work/sim_summaries/ID4_S100_I1-B10_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I12-B16.csv,none,24,277.61,277.61,13.180866910990815,250.0,267.0,276.0,287.0,315.0,../work/sim_summaries/ID4_S100_I1-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I12-B1.csv,none,24,365.4000000000001,365.4,86.97311787169201,259.0,313.25,339.0,400.5,807.0,../work/sim_summaries/ID4_S100_I1-B1_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I12-B4.csv,none,24,295.96000000000004,295.96,31.21768470568947,250.0,273.0,287.0,313.5,447.0,../work/sim_summaries/ID4_S100_I1-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I12-B7.csv,none,24,279.48,279.48,15.0295869819661,250.0,268.0,277.0,289.0,319.0,../work/sim_summaries/ID4_S100_I1-B7_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I18-B10.csv,none,24,395.75,395.75,86.67743231503384,296.0,342.0,364.5,437.75,804.0,../work/sim_summaries/ID4_S100_I12-B10_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I18-B16.csv,none,24,394.37,394.37,85.77568290475907,296.0,342.0,364.0,437.0,797.0,../work/sim_summaries/ID4_S100_I12-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I18-B1.csv,none,24,461.99,461.99,105.56882909631835,317.0,390.0,428.0,520.5,860.0,../work/sim_summaries/ID4_S100_I12-B1_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I18-B4.csv,none,24,417.59,417.59,97.14532433629546,300.0,353.0,388.0,463.5,829.0,../work/sim_summaries/ID4_S100_I12-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I18-B7.csv,none,24,398.71,398.71,89.30498136705306,296.0,343.5,366.0,439.25,816.0,../work/sim_summaries/ID4_S100_I12-B7_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I1-B10.csv,none,24,243.47,243.47,5.840393995288505,230.0,239.75,244.0,248.0,256.0,../work/sim_summaries/ID4_S100_I18-B10_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I1-B16.csv,none,24,241.98,241.98,5.904937157013852,229.0,238.75,242.5,247.0,254.0,../work/sim_summaries/ID4_S100_I18-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I1-B1.csv,none,24,246.36,246.36,10.63871337250056,230.0,240.0,245.0,249.0,305.0,../work/sim_summaries/ID4_S100_I18-B1_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I1-B4.csv,none,24,246.36,246.36,10.63871337250056,230.0,240.0,245.0,249.0,305.0,../work/sim_summaries/ID4_S100_I18-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I1-B7.csv,none,24,243.47,243.47,5.840393995288505,230.0,239.75,244.0,248.0,256.0,../work/sim_summaries/ID4_S100_I18-B7_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I3-B10.csv,none,24,244.55000000000007,244.55,5.311270653958049,230.0,242.0,245.0,248.25,257.0,../work/sim_summaries/ID4_S100_I3-B10_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I3-B16.csv,none,24,244.55000000000007,244.55,5.311270653958049,230.0,242.0,245.0,248.25,257.0,../work/sim_summaries/ID4_S100_I3-B16_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I3-B1.csv,none,24,248.24,248.24,10.390477380853117,231.0,243.0,247.0,250.0,307.0,../work/sim_summaries/ID4_S100_I3-B1_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I3-B4.csv,none,24,248.24,248.24,10.390477380853117,231.0,243.0,247.0,250.0,307.0,../work/sim_summaries/ID4_S100_I3-B4_summary.csv,ID,3296,
../input/networks/ID,1,0,3,moore,1,300,0.2,200,5,24,100,../input/seeding/seed_ID_radial.csv,../work/interventions/ID4_S100_0/I3-B7.csv,none,24,244.55000000000007,244.55,5.311270653958049,230.0,242.0,245.0,248.25,257.0,../work/sim_summaries/ID4_S100_I3-B7_summary.csv,ID,3296,
