input_code,num_sims,budget,delay,budget_used,lp_budget,obj_value,lp_obj_value,gm_value,lp_runtime,lp_work,input_file,int_filename,network
ID4_S100_0,100,10,6,14,10.0,227.58,227.55333333327135,7,15.60287618637085,15.708639892558612,../work/dags/ID4_S100_0_dag.csv,../work/interventions/ID4_S100_0/comp_I6-B10.csv,ID
ID1_S100_0,100,16,6,13,11.5,240.26,240.2599999999265,7,10.671494007110596,7.909398958102288,../work/dags/ID1_S100_0_dag.csv,../work/interventions/ID1_S100_0/comp_I6-B16.csv,ID
ID2_S100_0,100,16,6,12,10.5,227.22,227.21999999993832,7,8.70607590675354,6.523786486503602,../work/dags/ID2_S100_0_dag.csv,../work/interventions/ID2_S100_0/comp_I6-B16.csv,ID
ID3_S100_0,100,16,6,15,14.642857142857142,240.66,240.6599999999261,7,12.62245798110962,8.029714641393653,../work/dags/ID3_S100_0_dag.csv,../work/interventions/ID3_S100_0/comp_I6-B16.csv,ID
ID4_S100_0,100,16,6,15,14.5,227.51,227.5099999999381,7,13.57398509979248,10.662008357076528,../work/dags/ID4_S100_0_dag.csv,../work/interventions/ID4_S100_0/comp_I6-B16.csv,ID
ID1_S100_0,100,1,12,2,1.0,366.25,360.4178333331572,7,26.05304598808289,20.226467278163632,../work/dags/ID1_S100_0_dag.csv,../work/interventions/ID1_S100_0/comp_I12-B1.csv,ID
ID2_S100_0,100,1,12,1,1.0,320.43,315.43194444430003,7,12.86667799949646,10.106970262581042,../work/dags/ID2_S100_0_dag.csv,../work/interventions/ID2_S100_0/comp_I12-B1.csv,ID
ID3_S100_0,100,1,12,1,1.0,545.78,522.5930208330907,7,70.44423794746399,49.1394651960098,../work/dags/ID3_S100_0_dag.csv,../work/interventions/ID3_S100_0/comp_I12-B1.csv,ID
ID4_S100_0,100,1,12,1,1.0,443.2,428.57349999980073,7,45.7655770778656,33.33238536771443,../work/dags/ID4_S100_0_dag.csv,../work/interventions/ID4_S100_0/comp_I12-B1.csv,ID
ID1_S100_0,100,4,12,6,4.0,312.5,307.3084624998757,7,19.70838594436645,14.645901755981663,../work/dags/ID1_S100_0_dag.csv,../work/interventions/ID1_S100_0/comp_I12-B4.csv,ID
ID2_S100_0,100,4,12,7,4.0,281.74,277.0331271120294,7,14.494944095611572,11.610937825752366,../work/dags/ID2_S100_0_dag.csv,../work/interventions/ID2_S100_0/comp_I12-B4.csv,ID
ID3_S100_0,100,4,12,9,3.999999999999999,396.45,386.0081884161097,7,63.60271096229553,46.93566005266339,../work/dags/ID3_S100_0_dag.csv,../work/interventions/ID3_S100_0/comp_I12-B4.csv,ID
ID4_S100_0,100,4,12,8,4.0,333.26,329.2756021824057,7,30.483760118484497,23.29624440733293,../work/dags/ID4_S100_0_dag.csv,../work/interventions/ID4_S100_0/comp_I12-B4.csv,ID
ID1_S100_0,100,7,12,13,7.000000000000001,290.99,287.0856636903623,7,25.4890079498291,18.49386168016549,../work/dags/ID1_S100_0_dag.csv,../work/interventions/ID1_S100_0/comp_I12-B7.csv,ID
ID2_S100_0,100,7,12,11,7.0,259.44,261.2509670328746,7,15.201081037521362,11.428351886862565,../work/dags/ID2_S100_0_dag.csv,../work/interventions/ID2_S100_0/comp_I12-B7.csv,ID
ID3_S100_0,100,7,12,13,7.000000000000001,329.64,331.5481288743071,7,43.80885601043701,34.53569218239975,../work/dags/ID3_S100_0_dag.csv,../work/interventions/ID3_S100_0/comp_I12-B7.csv,ID
ID4_S100_0,100,7,12,13,7.000000000000001,290.78,291.30242095045736,7,27.518817901611328,20.329842390896424,../work/dags/ID4_S100_0_dag.csv,../work/interventions/ID4_S100_0/comp_I12-B7.csv,ID
ID1_S100_0,100,10,12,17,10.0,278.9,276.9981553883645,7,19.513109922409058,13.557929484223116,../work/dags/ID1_S100_0_dag.csv,../work/interventions/ID1_S100_0/comp_I12-B10.csv,ID
ID2_S100_0,100,10,12,18,9.999999999999996,254.69,254.27801020399565,7,11.681705951690674,9.440255788679844,../work/dags/ID2_S100_0_dag.csv,../work/interventions/ID2_S100_0/comp_I12-B10.csv,ID
ID3_S100_0,100,10,12,19,9.999999999999998,312.87,306.4099126982844,7,46.0043830871582,34.257472465194475,../work/dags/ID3_S100_0_dag.csv,../work/interventions/ID3_S100_0/comp_I12-B10.csv,ID
ID4_S100_0,100,10,12,20,10.0,277.05,274.029428571323,7,28.455498933792114,20.041546311015104,../work/dags/ID4_S100_0_dag.csv,../work/interventions/ID4_S100_0/comp_I12-B10.csv,ID
ID1_S100_0,100,16,12,23,16.0,270.93,270.7171944443432,7,13.275094032287598,22.92626680202955,../work/dags/ID1_S100_0_dag.csv,../work/interventions/ID1_S100_0/comp_I12-B16.csv,ID
ID2_S100_0,100,16,12,24,16.000000000000004,250.75,250.58428571420265,7,7.592666149139404,9.062153262154489,../work/dags/ID2_S100_0_dag.csv,../work/interventions/ID2_S100_0/comp_I12-B16.csv,ID
ID3_S100_0,100,16,12,24,15.999999999999996,288.51,286.60855555543867,7,38.76962804794312,77.69831903367435,../work/dags/ID3_S100_0_dag.csv,../work/interventions/ID3_S100_0/comp_I12-B16.csv,ID
ID4_S100_0,100,16,12,24,15.999999999999996,261.1,260.77756349197057,7,26.51348900794983,50.4128940713495,../work/dags/ID4_S100_0_dag.csv,../work/interventions/ID4_S100_0/comp_I12-B16.csv,ID
ID1_S100_0,100,1,18,2,1.0,409.5,407.06499999977166,7,9.772391080856323,12.405077338279732,../work/dags/ID1_S100_0_dag.csv,../work/interventions/ID1_S100_0/comp_I18-B1.csv,ID
ID2_S100_0,100,1,18,3,1.0,353.39,347.15249999982626,7,6.281222820281982,6.0404539051612645,../work/dags/ID2_S100_0_dag.csv,../work/interventions/ID2_S100_0/comp_I18-B1.csv,ID
ID3_S100_0,100,1,18,2,1.0,612.28,600.3499999995978,7,16.32771110534668,11.948179860407812,../work/dags/ID3_S100_0_dag.csv,../work/interventions/ID3_S100_0/comp_I18-B1.csv,ID
ID4_S100_0,100,1,18,2,1.0,489.93,487.5283333330314,7,13.782345056533812,13.6305783520152,../work/dags/ID4_S100_0_dag.csv,../work/interventions/ID4_S100_0/comp_I18-B1.csv,ID
ID1_S100_0,100,4,18,7,4.000000000000001,377.71,373.2328416664761,7,8.966170072555542,8.300292862851178,../work/dags/ID1_S100_0_dag.csv,../work/interventions/ID1_S100_0/comp_I18-B4.csv,ID
ID2_S100_0,100,4,18,7,4.0,326.64,323.7818623186919,7,6.700991153717041,6.070856709572335,../work/dags/ID2_S100_0_dag.csv,../work/interventions/ID2_S100_0/comp_I18-B4.csv,ID
ID3_S100_0,100,4,18,7,4.0,547.53,540.8482638885669,7,19.409290075302124,14.684263954890012,../work/dags/ID3_S100_0_dag.csv,../work/interventions/ID3_S100_0/comp_I18-B4.csv,ID
ID4_S100_0,100,4,18,7,3.999999999999999,442.04,437.2019742061036,7,15.514666080474854,14.658962193611446,../work/dags/ID4_S100_0_dag.csv,../work/interventions/ID4_S100_0/comp_I18-B4.csv,ID
ID1_S100_0,100,7,18,10,6.999999999999999,364.65,360.18608333315353,7,7.634253978729248,6.204109712804147,../work/dags/ID1_S100_0_dag.csv,../work/interventions/ID1_S100_0/comp_I18-B7.csv,ID
ID2_S100_0,100,7,18,13,7.000000000000001,317.29,315.1138273808106,7,6.185662031173706,5.483120902573563,../work/dags/ID2_S100_0_dag.csv,../work/interventions/ID2_S100_0/comp_I18-B7.csv,ID
ID3_S100_0,100,7,18,15,7.000000000000001,512.62,509.2798888885831,7,17.14150309562683,11.308998129945332,../work/dags/ID3_S100_0_dag.csv,../work/interventions/ID3_S100_0/comp_I18-B7.csv,ID
ID4_S100_0,100,7,18,9,7.0,415.86,413.0758333331111,7,11.323702096939089,10.60566972543009,../work/dags/ID4_S100_0_dag.csv,../work/interventions/ID4_S100_0/comp_I18-B7.csv,ID
ID1_S100_0,100,10,18,22,10.000000000000002,354.7,352.4256249998242,7,7.384364128112793,6.563639267610899,../work/dags/ID1_S100_0_dag.csv,../work/interventions/ID1_S100_0/comp_I18-B10.csv,ID
ID2_S100_0,100,10,18,20,9.999999999999996,311.64,310.2068666665292,7,6.547482013702393,8.7221483860739,../work/dags/ID2_S100_0_dag.csv,../work/interventions/ID2_S100_0/comp_I18-B10.csv,ID
ID3_S100_0,100,10,18,21,9.999999999999998,497.51,489.1501249996973,7,15.829199075698853,12.073820715292308,../work/dags/ID3_S100_0_dag.csv,../work/interventions/ID3_S100_0/comp_I18-B10.csv,ID
ID4_S100_0,100,10,18,26,10.0,405.79,399.5503333331147,7,11.10366702079773,9.81833503862087,../work/dags/ID4_S100_0_dag.csv,../work/interventions/ID4_S100_0/comp_I18-B10.csv,ID
ID1_S100_0,100,16,18,27,16.0,346.8,344.9042619045926,7,7.8313140869140625,11.184313148216358,../work/dags/ID1_S100_0_dag.csv,../work/interventions/ID1_S100_0/comp_I18-B16.csv,ID
ID2_S100_0,100,16,18,29,16.000000000000007,306.28,305.3899999998667,7,4.82776403427124,5.297198732483545,../work/dags/ID2_S100_0_dag.csv,../work/interventions/ID2_S100_0/comp_I18-B16.csv,ID
ID3_S100_0,100,16,18,28,15.999999999999998,476.74,469.62349999971406,7,17.244834899902344,11.692511436686036,../work/dags/ID3_S100_0_dag.csv,../work/interventions/ID3_S100_0/comp_I18-B16.csv,ID
ID4_S100_0,100,16,18,29,16.0,388.83,386.8884880950315,7,13.30120587348938,13.580718457000492,../work/dags/ID4_S100_0_dag.csv,../work/interventions/ID4_S100_0/comp_I18-B16.csv,ID
PH1_S100_0,100,1,1,1,1.0,5.84,7.093749999999878,6,24.701924085617065,16.484327375672045,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I1-B1.csv,PH
PH2_S100_0,100,1,1,1,1.0,5.61,6.617896825396777,6,16.396841049194336,9.610833743964031,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I1-B1.csv,PH
PH3_S100_0,100,1,1,1,1.0000000000000002,13.03,12.501181404379937,6,103.4475040435791,79.19107554761666,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I1-B1.csv,PH
PH4_S100_0,100,1,1,1,1.0000000000000002,13.03,12.501181404379937,6,112.37994003295898,79.19107554761666,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I1-B1.csv,PH
PH1_S100_0,100,3,1,4,3.0000000000000004,5.01,5.009999999999938,6,17.378432989120483,9.731161800424896,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I1-B3.csv,PH
PH2_S100_0,100,3,1,4,3.0,5.02,5.009999999999938,6,12.180040121078491,6.826202881894799,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I1-B3.csv,PH
PH3_S100_0,100,3,1,5,3.0000000000000004,5.16,5.210888888888825,6,87.83448696136475,60.13566349106622,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I1-B3.csv,PH
PH4_S100_0,100,3,1,5,3.0000000000000004,5.16,5.210888888888825,6,93.12204599380492,60.13566349106622,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I1-B3.csv,PH
PH1_S100_0,100,5,1,5,5.0,5.0,4.999999999999938,6,13.779484987258911,7.30494390268492,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I1-B5.csv,PH
PH2_S100_0,100,5,1,4,4.0,5.0,4.999999999999938,6,6.790601015090942,4.413761985463808,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I1-B5.csv,PH
PH3_S100_0,100,5,1,9,4.999999999999999,5.12,5.069999999999936,6,46.26317811012268,34.666086477558096,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I1-B5.csv,PH
PH4_S100_0,100,5,1,9,4.999999999999999,5.12,5.069999999999936,6,46.62680792808533,34.666086477558096,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I1-B5.csv,PH
PH1_S100_0,100,7,1,4,4.0,5.0,4.999999999999938,6,9.079339027404783,5.751351685113961,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I1-B7.csv,PH
PH2_S100_0,100,7,1,7,7.0,5.0,4.999999999999938,6,5.829798936843872,3.3885004542350594,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I1-B7.csv,PH
PH3_S100_0,100,7,1,9,7.0,5.03,5.02333333333327,6,39.904330015182495,26.686876589057324,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I1-B7.csv,PH
PH4_S100_0,100,7,1,9,7.0,5.03,5.02333333333327,6,43.47901701927185,26.686876589057324,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I1-B7.csv,PH
PH1_S100_0,100,9,1,9,9.0,5.0,4.999999999999938,6,11.617011070251465,5.535561118239753,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I1-B9.csv,PH
PH2_S100_0,100,9,1,5,5.0,5.0,4.999999999999938,6,6.009526014328003,3.25712298617807,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I1-B9.csv,PH
PH3_S100_0,100,9,1,9,9.0,5.0,4.999999999999938,6,32.97068810462952,21.376478560395377,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I1-B9.csv,PH
PH4_S100_0,100,9,1,9,9.0,5.0,4.999999999999938,6,34.01077318191528,21.376478560395377,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I1-B9.csv,PH
PH1_S100_0,100,1,3,1,1.0,14.58,17.2694805194803,6,8.868122100830078,5.032312396350632,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I3-B1.csv,PH
PH2_S100_0,100,1,3,1,1.0,15.59,13.930922619047536,6,6.513323068618774,4.416208095614443,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I3-B1.csv,PH
PH3_S100_0,100,1,3,1,1.0,33.31,32.216949206349824,6,15.857029914855955,9.98911071761638,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I3-B1.csv,PH
PH4_S100_0,100,1,3,1,1.0,33.31,32.216949206349824,6,17.752445936203003,9.98911071761638,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I3-B1.csv,PH
PH1_S100_0,100,3,3,3,3.0,10.5,10.57513739103257,6,4.912285089492798,9.07016144614262,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I3-B3.csv,PH
PH2_S100_0,100,3,3,3,3.0,9.16,9.252276911976768,6,1.7947709560394287,2.3743054767936767,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I3-B3.csv,PH
PH3_S100_0,100,3,3,3,3.000000000000001,11.92,12.406399134198937,6,14.731514930725098,34.377740491693736,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I3-B3.csv,PH
PH4_S100_0,100,3,3,3,3.000000000000001,11.92,12.406399134198937,6,16.054443836212158,34.377740491693736,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I3-B3.csv,PH
PH1_S100_0,100,5,3,10,5.0,10.06,10.091055555555387,6,3.049100160598755,3.239022727846475,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I3-B5.csv,PH
PH2_S100_0,100,5,3,10,5.0,8.93,8.925857142856998,6,0.9592549800872804,0.7533948051818798,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I3-B5.csv,PH
PH3_S100_0,100,5,3,10,5.0,10.72,10.710999999999814,6,6.343157052993774,9.544878692813944,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I3-B5.csv,PH
PH4_S100_0,100,5,3,10,5.0,10.72,10.710999999999814,6,6.919184923171997,9.544878692813944,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I3-B5.csv,PH
PH1_S100_0,100,7,3,11,7.0,10.04,10.025333333333164,6,2.657058000564575,1.961795013713301,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I3-B7.csv,PH
PH2_S100_0,100,7,3,11,7.0,8.9,8.892833333333188,6,1.2365260124206543,0.7163930665092213,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I3-B7.csv,PH
PH3_S100_0,100,7,3,12,6.999999999999999,10.52,10.422999999999828,6,5.460983991622925,4.949598808842838,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I3-B7.csv,PH
PH4_S100_0,100,7,3,12,6.999999999999999,10.52,10.422999999999828,6,5.0989978313446045,4.949598808842838,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I3-B7.csv,PH
PH1_S100_0,100,9,3,12,8.666666666666666,10.01,10.009999999999833,6,2.446826934814453,1.8762831265089104,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I3-B9.csv,PH
PH2_S100_0,100,9,3,11,8.283333333333333,8.88,8.879999999999855,6,0.9364681243896484,0.6760882480250221,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I3-B9.csv,PH
PH3_S100_0,100,9,3,12,9.0,10.35,10.336999999999824,6,5.559082984924316,3.905260654103491,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I3-B9.csv,PH
PH4_S100_0,100,9,3,12,9.0,10.35,10.336999999999824,6,4.456215858459473,3.905260654103491,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I3-B9.csv,PH
PH1_S100_0,100,1,6,1,1.0,29.8,27.03470238095352,6,3.963063955307007,3.074560148507125,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I6-B1.csv,PH
PH2_S100_0,100,1,6,1,1.0,23.4,20.94893772893808,6,3.614177942276001,2.4623863937406654,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I6-B1.csv,PH
PH3_S100_0,100,1,6,1,1.0000000000000002,48.58,45.029503968254176,6,18.050678968429565,10.583657909323565,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I6-B1.csv,PH
PH4_S100_0,100,1,6,1,1.0000000000000002,48.58,45.029503968254176,6,15.496572017669678,10.583657909323565,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I6-B1.csv,PH
PH1_S100_0,100,3,6,3,3.0,19.99,20.085983360389964,6,4.065999984741211,3.1703251801264005,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I6-B3.csv,PH
PH2_S100_0,100,3,6,2,3.000000000000001,15.06,15.13522912087886,6,2.8820371627807617,3.8942063665818254,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I6-B3.csv,PH
PH3_S100_0,100,3,6,3,3.0,24.58,25.483864370749167,6,17.443925142288208,11.840628980847988,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I6-B3.csv,PH
PH4_S100_0,100,3,6,3,3.0,24.58,25.483864370749167,6,18.586761951446533,11.840628980847988,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I6-B3.csv,PH
PH1_S100_0,100,5,6,9,5.000000000000001,18.95,18.955629629629804,6,2.283967971801758,1.848073175345924,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I6-B5.csv,PH
PH2_S100_0,100,5,6,12,4.999999999999999,14.46,14.453166666666409,6,1.4789109230041504,1.187314797726973,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I6-B5.csv,PH
PH3_S100_0,100,5,6,11,5.0,21.3,21.218809523810048,6,7.791651964187622,12.107729539759651,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I6-B5.csv,PH
PH4_S100_0,100,5,6,11,5.0,21.3,21.218809523810048,6,8.473428010940552,12.107729539759651,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I6-B5.csv,PH
PH1_S100_0,100,7,6,12,7.0,18.64,18.666666666666792,6,2.509722948074341,1.650602187824714,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I6-B7.csv,PH
PH2_S100_0,100,7,6,12,7.0,14.31,14.302999999999738,6,1.6223409175872805,1.1726776360376594,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I6-B7.csv,PH
PH3_S100_0,100,7,6,13,7.000000000000001,20.41,20.19816666666702,6,6.7388999462127686,7.727814472522517,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I6-B7.csv,PH
PH4_S100_0,100,7,6,13,7.000000000000001,20.41,20.19816666666702,6,6.098716974258423,7.727814472522517,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I6-B7.csv,PH
PH1_S100_0,100,9,6,12,9.0,18.56,18.565111111111214,6,2.702894926071167,1.6439638578847884,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I6-B9.csv,PH
PH2_S100_0,100,9,6,12,8.999999999999998,14.25,14.248666666666407,6,1.4840829372406006,1.1832778450891168,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I6-B9.csv,PH
PH3_S100_0,100,9,6,14,9.0,19.92,19.748888888889194,6,6.661978006362915,5.824298000073059,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I6-B9.csv,PH
PH4_S100_0,100,9,6,14,9.0,19.92,19.748888888889194,6,5.738518953323364,5.824298000073059,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I6-B9.csv,PH
PH1_S100_0,100,1,12,1,1.0,44.73,44.715497835497374,6,3.343055963516236,2.298729036070172,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I12-B1.csv,PH
PH2_S100_0,100,1,12,2,1.0000000000000002,37.84,37.46050000000093,6,2.155601024627685,1.7023045488851964,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I12-B1.csv,PH
PH3_S100_0,100,1,12,1,0.9999999999999998,82.17,83.23959722222662,6,10.467572927474976,7.755546767743485,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I12-B1.csv,PH
PH4_S100_0,100,1,12,1,0.9999999999999998,82.17,83.23959722222662,6,9.810245990753174,7.755546767743485,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I12-B1.csv,PH
PH1_S100_0,100,3,12,3,3.0,35.89,35.63358256693371,6,2.674116849899292,1.6915902831750147,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I12-B3.csv,PH
PH2_S100_0,100,3,12,3,3.0,30.77,30.71230158730352,6,1.8138060569763184,1.4364973362057074,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I12-B3.csv,PH
PH3_S100_0,100,3,12,4,3.0000000000000013,51.59,52.50159722222099,6,6.399286031723023,4.529244389177069,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I12-B3.csv,PH
PH4_S100_0,100,3,12,4,3.0000000000000013,51.59,52.50159722222099,6,6.809870004653931,4.529244389177069,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I12-B3.csv,PH
PH1_S100_0,100,5,12,10,5.000000000000001,32.73,33.21544444444633,6,2.1579301357269287,2.2029449077582237,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I12-B5.csv,PH
PH2_S100_0,100,5,12,10,5.0,29.3,29.16437500000168,6,1.2542660236358645,1.3148611941813104,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I12-B5.csv,PH
PH3_S100_0,100,5,12,12,5.0,47.16,46.37758333333291,6,6.266934871673584,5.157027029939368,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I12-B5.csv,PH
PH4_S100_0,100,5,12,12,5.0,47.16,46.37758333333291,6,6.285149812698364,5.157027029939368,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I12-B5.csv,PH
PH1_S100_0,100,7,12,13,6.999999999999999,32.33,32.124362745100186,6,1.8283460140228271,1.5604768926742405,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I12-B7.csv,PH
PH2_S100_0,100,7,12,13,6.999999999999998,28.79,28.573333333334972,6,1.0948688983917236,1.0807938373919077,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I12-B7.csv,PH
PH3_S100_0,100,7,12,16,7.000000000000001,45.47,44.03250000000012,6,4.729185104370117,5.374059743164878,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I12-B7.csv,PH
PH4_S100_0,100,7,12,16,7.000000000000001,45.47,44.03250000000012,6,4.865839004516602,5.374059743164878,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I12-B7.csv,PH
PH1_S100_0,100,9,12,15,9.0,31.86,31.741666666668824,6,1.334568977355957,1.0542643797811868,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I12-B9.csv,PH
PH2_S100_0,100,9,12,15,9.0,28.46,28.28250000000161,6,0.9658191204071044,0.8679452919268308,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I12-B9.csv,PH
PH3_S100_0,100,9,12,16,9.0,43.72,42.6733333333336,6,4.158557891845703,4.66596960839712,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I12-B9.csv,PH
PH4_S100_0,100,9,12,16,9.0,43.72,42.6733333333336,6,4.231624126434326,4.66596960839712,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I12-B9.csv,PH
PH1_S100_0,100,1,18,1,1.0,61.53,60.58999999999672,6,2.024693012237549,1.753421700827836,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I18-B1.csv,PH
PH2_S100_0,100,1,18,1,1.0,50.15,48.63337499999934,6,1.3076469898223877,0.967909768280648,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I18-B1.csv,PH
PH3_S100_0,100,1,18,2,1.0,127.84,124.3700000000178,6,5.719890117645264,4.28602860704777,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I18-B1.csv,PH
PH4_S100_0,100,1,18,2,1.0,127.84,124.3700000000178,6,5.5642409324646,4.28602860704777,../work/dags/PH4_S100_0_dag.csv,../work/interventions/PH4_S100_0/comp_I18-B1.csv,PH
PH1_S100_0,100,3,18,7,3.0,48.8,49.65699999999866,6,1.7389788627624512,1.3268806677796685,../work/dags/PH1_S100_0_dag.csv,../work/interventions/PH1_S100_0/comp_I18-B3.csv,PH
PH2_S100_0,100,3,18,7,3.000000000000001,40.59,40.62266666666716,6,0.98504900932312,0.7892038519795235,../work/dags/PH2_S100_0_dag.csv,../work/interventions/PH2_S100_0/comp_I18-B3.csv,PH
PH3_S100_0,100,3,18,6,3.0,90.4,90.7700000000046,6,3.9444429874420166,3.5694910273216536,../work/dags/PH3_S100_0_dag.csv,../work/interventions/PH3_S100_0/comp_I18-B3.csv,PH
